TutorialText_08,There will be some areas that are blocked off by gates. As you find new horses you will be able to get through the gates and find new places to explore.
TutorialText_08a,"Look, what’s that up ahead? It’s a Bella Sara card!"
TutorialText_08b,"Quick, pick it up!"
TutorialText_09,When you return to the farm you can see what cards you have collected on your ride.
TutorialText_10,"These are horse-shoes. You can buy things with them in Finnur's shop, so collect as many of them as you can."
TutorialText_11,"You can go back to the farm whenever you like by riding to the gates, or travel back to the farm instantly by choosing the Return to Farm option on the pause menu."
BeachChallenge1_Name,8. Treasure Hunt
BeachChallenge1_ShortDesc,Finnur has some clues that will lead you to treasure!
BeachChallenge1_Location,Beach
BeachChallenge1_Doing,Follow the clues
BeachChallenge1_TimeAmt,0.06
BeachChallenge1_Reward,100 Horseshoes
BeachChallenge1_Description,There is a hidden treasure chest on the beach. Follow the clues that Finnur will give you. Each clue will lead to a shiny star. Collect them all and they’ll lead you to the treasure!
BeachChallenge2_Name,9. Whitewater Beach Trail Ace
BeachChallenge2_ShortDesc,Beat a time of 3:00 on the Bronze Beach trail.
BeachChallenge2_Location,Beach
BeachChallenge2_Doing,Race the clock
BeachChallenge2_TimeAmt,0.06
BeachChallenge2_Reward,The Bronze Beach Cup and 100 Horseshoes
BeachChallenge2_Description,It's time to prove that you've mastered the twists and turns of Whitewater Beach.  Ride from one end of the trail to the other within the time limit to win the Bronze Whitewater Beach Cup!
BeachChallenge3_Name,10. Find the parrot
BeachChallenge3_ShortDesc,The captain's parrot has gone missing on the Beach. Can you find it?
BeachChallenge3_Doing,Find the parrot
BeachChallenge3_Location,Beach
BeachChallenge3_Reward,100 Horseshoes
BeachChallenge3_TimeAmt,0.06
BeachChallenge3_Description,Captain Eidar's parrot has escaped his perch and flown off to Whitewater Beach.  Catch him and the Captain is sure to give you a big reward!
BeachChallenge4_Name,11. Shell collection
BeachChallenge4_ShortDesc,Collect shells for necklaces.
BeachChallenge4_Doing,Collect 10 shells
BeachChallenge4_Location,Beach
BeachChallenge4_Reward,100 Horseshoes
BeachChallenge4_TimeAmt,0.06
BeachChallenge4_Description,A friend of mine needs pretty sea shells to make into a necklace for her daughter.  Quickly gather some shells from Whitewater Beach and maybe she'll give you a reward!
BeachChallenge5_Name,18. Treasure Hunt
BeachChallenge5_ShortDesc,Finnur has some more clues that will lead you to treasure!
BeachChallenge5_Doing,Follow the clues
BeachChallenge5_Location,Beach
BeachChallenge5_Reward,100 Horseshoes
BeachChallenge5_TimeAmt,0.06
BeachChallenge5_Description,There is another hidden treasure chest on the beach. Follow the clues that Finnur will give you. Each clue will lead to a shiny star. Collect them all and they’ll lead you to the treasure!
BeachChallenge6_Name,19. Whitewater Beach Trail Master
BeachChallenge6_ShortDesc,Race around a course on the beach as quickly as you can.
BeachChallenge6_Location,Beach
BeachChallenge6_Doing,Race the clock
BeachChallenge6_TimeAmt,0.06
BeachChallenge6_Reward,The Silver Beach Cup and 100 Horseshoes
BeachChallenge6_Description,It's time to prove that you've mastered the twists and turns of Whitewater Beach.  Ride from one end of the trail to the other within the time limit to win the Silver Whitewater Beach Cup!
BeachChallenge7_Name,20. Find the fairy
BeachChallenge7_ShortDesc,I need to send a message to a fairy on the beach. Can you find her?
BeachChallenge7_Location,Beach
BeachChallenge7_Doing,Find the Green fairy
BeachChallenge7_TimeAmt,0.06
BeachChallenge7_Reward,100 Horseshoes
BeachChallenge7_Description,I want to invite the Green fairy to a party. Can you go and find her on the beach and give her an invitation for me? I will give you a reward if you do!
BeachChallenge8_Name,21. Shell collection
BeachChallenge8_ShortDesc,Collect shells for necklaces.
BeachChallenge8_Location,Beach
BeachChallenge8_Doing,Collect 20 shells
BeachChallenge8_TimeAmt,0.08
BeachChallenge8_Reward,100 Horseshoes
BeachChallenge8_Description,Now everyone wants a shell necklace! My friend needs more sea shells to make into necklaces.  Quickly gather some shells from Whitewater Beach and maybe she'll give you a reward!
BeachChallenge9_Name,28. Treasure Hunt
BeachChallenge9_ShortDesc,Finnur has some more clues that will lead you to treasure!
BeachChallenge9_Location,Beach
BeachChallenge9_Doing,Follow the clues
BeachChallenge9_TimeAmt,0.13
BeachChallenge9_Reward,100 Horseshoes
BeachChallenge9_Description,We’ve found clues to another hidden treasure chest on the beach. Follow the clues that Finnur will give you. Each clue will lead to a shiny star. Collect them all and they’ll lead you to the treasure!
BeachChallenge10_Name,29. Whitewater Beach Trail Champion
BeachChallenge10_ShortDesc,Race around a long course on the beach as quickly as you can.
BeachChallenge10_Location,Beach
BeachChallenge10_Doing,Race the clock
BeachChallenge10_TimeAmt,0.13
BeachChallenge10_Reward,The Gold Beach Cup and 100 Horseshoes
BeachChallenge10_Description,It's time to prove that you've mastered the twists and turns of Whitewater Beach.  Ride from one end of the trail to the other within the time limit to win the Gold Beach Cup!
BeachChallenge11_Name,32. Finnur's lost hat
BeachChallenge11_ShortDesc,The wind took Finnur's hat on the beach. Can you find it?
BeachChallenge11_Location,Beach
BeachChallenge11_Doing,Find the hat
BeachChallenge11_TimeAmt,0.13
BeachChallenge11_Reward,100 Horseshoes
BeachChallenge11_Description,I lost my hat again while travelling along the Beach. I'm sure it will still be blowing around in there somewhere!  Find it for me and I'll give you a reward.
BeachChallenge12_Name,33. Shell collection
BeachChallenge12_ShortDesc,Collect shells for my friend to make necklaces.
BeachChallenge12_Location,Beach
BeachChallenge12_Doing,Collect 30 shells
BeachChallenge12_TimeAmt,0.13
BeachChallenge12_Reward,100 Horseshoes
BeachChallenge12_Description,People can’t get enough of the shell necklaces! Can you gather some more shells from Whitewater Beach and my friend will give you a reward!
ForestChallenge1_Name,12. Mushroom Collection
ForestChallenge1_ShortDesc,Collect 10 mushrooms for soup.
ForestChallenge1_Location,Forest
ForestChallenge1_Doing,Collect 10 Mushrooms
ForestChallenge1_TimeAmt,0.06
ForestChallenge1_Reward,100 Horseshoes
ForestChallenge1_Description,One of our grandchildren is poorly and I want to make him some of my special mushroom soup. Explore the Ancient Forest and collect all the mushrooms you can find!
ForestChallenge2_Name,13. Ancient Forest Trail Ace
ForestChallenge2_ShortDesc,Beat a time of 3:30 on the Bronze Forest trail.
ForestChallenge2_Location,Forest
ForestChallenge2_Doing,Race the clock
ForestChallenge2_TimeAmt,0.04
ForestChallenge2_Reward,The Bronze Forest Cup and 100 Horseshoes
ForestChallenge2_Description,It's time to prove that you've mastered the twists and turns of the Ancient Forest. Ride from one end of the trail to the other within the time limit to win the Bronze Ancient Forest Cup!
ForestChallenge3_Name,14. Find the parrot
ForestChallenge3_ShortDesc,The captain’s parrot has gone missing in the Forest. Can you find it?
ForestChallenge3_Location,Forest
ForestChallenge3_Doing,Find the parrot
ForestChallenge3_TimeAmt,0.06
ForestChallenge3_Reward,100 Horseshoes
ForestChallenge3_Description,"Captain Eidar has lost his parrot again! That bird just won’t stay at home. If you go and find it for him once more, he’ll give you another reward."
ForestChallenge4_Name,15. Treasure Hunt
ForestChallenge4_ShortDesc,Finnur has some more clues that will lead you to treasure!
ForestChallenge4_Location,Forest
ForestChallenge4_Doing,Follow the clues
ForestChallenge4_TimeAmt,0.13
ForestChallenge4_Reward,100 Horseshoes
ForestChallenge4_Description,There is a hidden treasure chest in the forest. Follow the clues that Finnur will give you. Each clue will lead to a shiny star. Collect them all and they’ll lead you to the treasure!
ForestChallenge5_Name,22. Ancient Forest Trail Master
ForestChallenge5_ShortDesc,Beat a time of 2:30 on the Silver Forest trail.
ForestChallenge5_Location,Forest
ForestChallenge5_Doing,Race the clock
ForestChallenge5_TimeAmt,0.06
ForestChallenge5_Reward,The Silver Forest Cup and 100 Horseshoes
ForestChallenge5_Description,It's time to prove that you've mastered the twists and turns of the Ancient Forest. Ride from one end of the trail to the other within the time limit to win the Silver Ancient Forest Cup!
ForestChallenge6_Name,23. Finnur's lost hat
ForestChallenge6_ShortDesc,The wind took Finnur's hat in the forest. Can you find it?
ForestChallenge6_Location,Forest
ForestChallenge6_Doing,Find the hat
ForestChallenge6_TimeAmt,0.13
ForestChallenge6_Reward,100 Horseshoes
ForestChallenge6_Description,I lost my hat while travelling through the Ancient Forest. I'm sure it will still be blowing around in there somewhere!  Find it for me and I'll give you a reward.
ForestChallenge7_Name,25. Mushroom Collection
ForestChallenge7_ShortDesc,I’d like to try a different mushroom for a new batch of soup.
ForestChallenge7_Location,Forest
ForestChallenge7_Doing,Collect 20 Blue Mushrooms
ForestChallenge7_TimeAmt,0.1
ForestChallenge7_Reward,100 Horseshoes
ForestChallenge7_Description,"I’ve noticed that there’s a new type of mushroom growing in the forest. Would you be able to gather some for me, so I can try them in a new soup."
ForestChallenge8_Name,26. Treasure Hunt
ForestChallenge8_ShortDesc,Finnur has some more clues that will lead you to treasure!
ForestChallenge8_Location,Forest
ForestChallenge8_Doing,Follow the clues
ForestChallenge8_TimeAmt,0.08
ForestChallenge8_Reward,100 Horseshoes
ForestChallenge8_Description,Finnur has found another set of clues that lead to a treasure chest. Go to the forest and he will give them to you. See if you can find the treasure!
ForestChallenge9_Name,27. Find the fairy
ForestChallenge9_ShortDesc,There is a fairy in the forest. Can you find it?
ForestChallenge9_Location,Forest
ForestChallenge9_Doing,Find the Green fairy
ForestChallenge9_TimeAmt,0.06
ForestChallenge9_Reward,100 Horseshoes
ForestChallenge9_Description,I have to get a message delivered to the Green Fairy that lives in the Forest. Would you be able to take the message for me? It is quite urgent.
ForestChallenge10_Name,34. Treasure Hunt
ForestChallenge10_ShortDesc,Finnur has some more clues that will lead you to treasure!
ForestChallenge10_Location,Forest
ForestChallenge10_Doing,Follow the clues
ForestChallenge10_TimeAmt,0.13
ForestChallenge10_Reward,100 Horseshoes
ForestChallenge10_Description,There is a another hidden treasure chest in the forest. Each clue that Finnur gives you will lead to a shiny star. Collect them all and they’ll lead you to the treasure!
ForestChallenge11_Name,35. Ancient Forest Trail Champion
ForestChallenge11_ShortDesc,Beat a time of 4:00 on the Gold Forest trail.
ForestChallenge11_Location,Forest
ForestChallenge11_Doing,Race the clock
ForestChallenge11_TimeAmt,0.08
ForestChallenge11_Reward,The Gold Forest Cup and 100 Horseshoes
ForestChallenge11_Description,It's time to prove that you've mastered the twists and turns of the Ancient Forest. Ride from one end of the trail to the other within the time limit to win the Gold Ancient Forest Cup!
ForestChallenge12_Name,36. Mushroom Collection
ForestChallenge12_ShortDesc,I need enough mushrooms for a large batch of soup.
ForestChallenge12_Location,Forest
ForestChallenge12_Doing,Collect 30 Blue Mushrooms
ForestChallenge12_TimeAmt,0.08
ForestChallenge12_Reward,100 Horseshoes
ForestChallenge12_Description,"My mushroom soup is so popular now that everyone wants some! Can you collect 30 mushrooms for me, so I can make enough for the whole village?"
OrchardChallenge1_Name,1. Treasure Hunt
OrchardChallenge1_ShortDesc,Finnur has some more clues that will lead you to treasure!
OrchardChallenge1_Location,Orchard
OrchardChallenge1_Doing,Follow the clues
OrchardChallenge1_TimeAmt,0.13
OrchardChallenge1_Reward,100 Horseshoes
OrchardChallenge1_Description,Hidden in the Orchard is a special treasure chest. Follow the clues that Finnur will give you. Each clue will lead you to a shiny star. Collect them all and they’ll lead you to the treasure.
OrchardChallenge2_Name,2. Finnur's lost hat
OrchardChallenge2_ShortDesc,The wind took Finnur's hat in the Orchard. Can you find it?
OrchardChallenge2_Location,Orchard
OrchardChallenge2_Doing,Find the hat
OrchardChallenge2_TimeAmt,0.13
OrchardChallenge2_Reward,100 Horseshoes
OrchardChallenge2_Description,I lost my hat while travelling through the Orchard. I'm sure it will still be blowing around in there somewhere!  Find it for me and I'll give you a reward.
OrchardChallenge3_Name,3. Magical Orchard Trail Ace
OrchardChallenge3_ShortDesc,Beat a time of 3:00 on the Bronze Orchard trail.
OrchardChallenge3_Location,Orchard
OrchardChallenge3_Doing,Race the clock
OrchardChallenge3_TimeAmt,0.04
OrchardChallenge3_Reward,The Bronze Orchard Cup and 100 Horseshoes
OrchardChallenge3_Description,It's time to prove that you've mastered the twists and turns of the Magical Orchard.  Ride from one end of the trail to the other within the time limit to win the Bronze Magical Orchard Cup!
OrchardChallenge4_Name,4. Fruit Collection
OrchardChallenge4_ShortDesc,Collect 10 pieces of Fruit scattered around the Orchard.
OrchardChallenge4_Location,Orchard
OrchardChallenge4_Doing,Collect 10 Fruits
OrchardChallenge4_TimeAmt,0.06
OrchardChallenge4_Reward,100 Horseshoes
OrchardChallenge4_Description,It's harvest time in the Magical Orchard and we need to collect the fruit quickly before it spoils. Pick up all the fruit within the time limit to earn a reward!
OrchardChallenge5_Name,5. Magical Orchard Trail Master
OrchardChallenge5_ShortDesc,Beat a time of 4:00 on the Silver Orchard trail.
OrchardChallenge5_Location,Orchard
OrchardChallenge5_Doing,Race the clock
OrchardChallenge5_TimeAmt,0.06
OrchardChallenge5_Reward,The Silver Orchard Cup 100 Horseshoes
OrchardChallenge5_Description,It's time to prove that you've mastered the twists and turns of the Magical Orchard.  Ride from one end of the trail to the other within the time limit to win the Silver Magical Orchard Cup!
OrchardChallenge6_Name,6. Find the fairy
OrchardChallenge6_ShortDesc,There is a fairy in the Orchard. Can you find it?
OrchardChallenge6_Location,Orchard
OrchardChallenge6_Doing,Find the fairy
OrchardChallenge6_TimeAmt,0.06
OrchardChallenge6_Reward,100 Horseshoes
OrchardChallenge6_Description,"The blue fairy is running out of fairy dust! How will she be able to fly! Can you quickly take her a new supply? She’s in the Orchard at the moment. If you go quickly, you’ll be able to catch her!"
OrchardChallenge7_Name,7. Treasure Hunt
OrchardChallenge7_ShortDesc,Finnur has some more clues that will lead you to treasure!
OrchardChallenge7_Location,Orchard
OrchardChallenge7_Doing,Follow the clues
OrchardChallenge7_TimeAmt,0.08
OrchardChallenge7_Reward,100 Horseshoes
OrchardChallenge7_Description,There is another hidden treasure chest for you to find in the orchard. Follow the clues that Finnur will give you. Each clue will lead you to a shiny star. Collect them all and they’ll lead you to the treasure.
OrchardChallenge8_Name,16. Fruit Collection
OrchardChallenge8_ShortDesc,Collect 20 pieces of Fruit scattered around the Orchard.
OrchardChallenge8_Location,Orchard
OrchardChallenge8_Doing,Collect 20 Blue Fruits
OrchardChallenge8_TimeAmt,0.1
OrchardChallenge8_Reward,100 Horseshoes
OrchardChallenge8_Description,"The Northern Lights have worked their magic, so it’s harvest time again! Collect the fruit quickly before it spoils. Pick up all the fruit within the time limit to earn a reward!"
OrchardChallenge10_Name,17. Magical Orchard Trail Champion
OrchardChallenge10_ShortDesc,Beat a time of 6:00 on the Gold Forest trail.
OrchardChallenge10_Location,Orchard
OrchardChallenge10_Doing,Race the clock
OrchardChallenge10_TimeAmt,0.08
OrchardChallenge10_Reward,The Gold Orchard Cup and 100 Horseshoes
OrchardChallenge10_Description,It's time to prove that you've mastered the twists and turns of the Magical Orchard.  Ride from one end of the trail to the other within the time limit to win the Gold Magical Orchard Cup!
OrchardChallenge9_Name,24. Find the parrot
OrchardChallenge9_ShortDesc,The captain's parrot has gone missing again! Can you find it in the Orchard?
OrchardChallenge9_Location,Orchard
OrchardChallenge9_Doing,Find the parrot
OrchardChallenge9_TimeAmt,0.06
OrchardChallenge9_Reward,100 Horseshoes
OrchardChallenge9_Description,"Can you believe it! The Captain has lost his parrot again. He bought a new cage, but forgot to close the door!.The parrot has flown off into the Orchard. Can you please go and find it for him?"
OrchardChallenge11_Name,30. Fruit Collection
OrchardChallenge11_ShortDesc,Collect 25 pieces of Fruit scattered around the Orchard.
OrchardChallenge11_Location,Orchard
OrchardChallenge11_Doing,Collect 25 Red Fruits
OrchardChallenge11_TimeAmt,0.13
OrchardChallenge11_Reward,100 Horseshoes
OrchardChallenge11_Description,"The Northern Lights have worked their magic once more, so there’s a new harvest! Collect the fruit quickly before it spoils. Pick up all the fruit within the time limit to earn a reward!"
OrchardChallenge12_Name,31. Treasure Hunt
OrchardChallenge12_ShortDesc,Finnur has some more clues that will lead you to treasure!
OrchardChallenge12_Location,Orchard
OrchardChallenge12_Doing,Follow the clues
OrchardChallenge12_TimeAmt,0.13
OrchardChallenge12_Reward,100 Horseshoes
OrchardChallenge12_Description,Finnur has some more clues for you to follow! Each clue will lead you to a shiny star. Collect them all and they’ll lead you to another treasure chest and a special reward.
ChallengeFairy1_Intro,Can you find the fairy and deliver the invitation to her? Find her before the timer counts down.
ChallengeFairy1_Halfway,Half your time has gone! Hurry!
ChallengeFairy1_AlmostFinished,You only have ten seconds left.
ChallengeFairy1_Failed,Whoops. You ran out of time. Try again later.
ChallengeFairy1_Success,Congratulations! You've delivered the invitation to the fairy.
ChallengeFairy2_Intro,Can you find the fairy and deliver the message to her? Find her before the timer counts down.
ChallengeFairy2_Halfway,Half your time has gone! Hurry!
ChallengeFairy2_AlmostFinished,You only have ten seconds left.
ChallengeFairy2_Failed,Whoops. You ran out of time. Try again later.
ChallengeFairy2_Success,Congratulations! You've delivered the message to the fairy.
ChallengeFairy3_Intro,Can you find the fairy and deliver the message to her? Find her before the timer counts down.
ChallengeFairy3_Halfway,Half your time has gone! Hurry!
ChallengeFairy3_AlmostFinished,You only have ten seconds left.
ChallengeFairy3_Failed,Whoops. You ran out of time. Try again later.
ChallengeFairy3_Success,Congratulations! You've delivered the message to the fairy.
ChallengeHat1_Intro,"Finnur needs to head into town soon, but he needs his hat. Can you find his hat before he has to leave?"
ChallengeHat1_Halfway,Half your time has gone! Hurry!
ChallengeHat1_AlmostFinished,You only have ten seconds left.
ChallengeHat1_Failed,Whoops. You ran out of time. Try again later.
ChallengeHat1_Success,Congratulations! You found the hat for Finnur. Now his head will be warm!
ChallengeHat2_Intro,"Finnur needs to head into town soon, but he needs his hat. Can you find his hat before he has to leave?"
ChallengeHat2_Halfway,Half your time has gone! Hurry!
ChallengeHat2_AlmostFinished,You only have ten seconds left.
ChallengeHat2_Failed,Whoops. You ran out of time. Try again later.
ChallengeHat2_Success,Congratulations! You found the hat for Finnur. Now his head will be warm!
ChallengeHat3_Intro,"Finnur needs to head into town soon, but he needs his hat. Can you find his hat before he has to leave?"
ChallengeHat3_Halfway,Half your time has gone! Hurry!
ChallengeHat3_AlmostFinished,You only have ten seconds left.
ChallengeHat3_Failed,Whoops. You ran out of time. Try again later.
ChallengeHat3_Success,Congratulations! You found the hat for Finnur. Now his head will be warm!
ChallengeParrot1_Intro,The Captain has lost his parrot. Where can it be? Can you find it for him?
ChallengeParrot1_Halfway,Half your time has gone! Hurry!
ChallengeParrot1_AlmostFinished,You only have ten seconds left.
ChallengeParrot1_Failed,Whoops. You ran out of time. Try again later.
ChallengeParrot1_Success,Congratulations! You found the Captain's parrot. He will be very pleased.
ChallengeParrot2_Intro,The Captain has lost his parrot. Where can it be? Can you find it for him?
ChallengeParrot2_Halfway,Half your time has gone! Hurry!
ChallengeParrot2_AlmostFinished,You only have ten seconds left.
ChallengeParrot2_Failed,Whoops. You ran out of time. Try again later.
ChallengeParrot2_Success,Congratulations! You found the Captain's parrot. He was getting very worried.
ChallengeParrot3_Intro,The Captain has lost his parrot. Where can it be? Can you find it for him?
ChallengeParrot3_Halfway,Half your time has gone! Hurry!
ChallengeParrot3_AlmostFinished,You only have ten seconds left.
ChallengeParrot3_Failed,Whoops. You ran out of time. Try again later.
ChallengeParrot3_Success,Congratulations! You found the Captain's parrot. I'm sure he will take better care now.
ChallengePonyExpress1_Intro,Let's see if you can win the bronze cup. Beat the time before it counts down and you'll receive a reward!
ChallengePonyExpress1_Halfway,Half your time has gone! Hurry!
ChallengePonyExpress1_AlmostFinished,You only have ten seconds left.
ChallengePonyExpress1_Failed,Whoops. You ran out of time. Try again later.
ChallengePonyExpress1_Success,You have beaten the time and won a trophy! You can view it in your room back at the farm.
ChallengePonyExpress2_Intro,Let's see if you can win the silver cup. Beat the time before it counts down and you'll receive a reward!
ChallengePonyExpress2_Halfway,Half your time has gone! Hurry!
ChallengePonyExpress2_AlmostFinished,You only have ten seconds left.
ChallengePonyExpress2_Failed,Whoops. You ran out of time. Try again later.
ChallengePonyExpress2_Success,You have beaten the time and won a trophy! You can view it in your room back at the farm.
ChallengePonyExpress3_Intro,Let's see if you can win the gold cup. Beat the time before it counts down and you'll receive a reward!
ChallengePonyExpress3_Halfway,Half your time has gone! Hurry!
ChallengePonyExpress3_AlmostFinished,You only have ten seconds left.
ChallengePonyExpress3_Failed,Whoops. You ran out of time. Try again later.
ChallengePonyExpress3_Success,"Well done, you've beaten the time! You're the fastest rider in the Forest! You can view your cup back in your room at the farm."
ChallengePonyExpress4_Intro,Let's see if you can win the bronze cup. Beat the time before it counts down and you'll receive a reward!
ChallengePonyExpress4_Halfway,Half your time has gone! Hurry!
ChallengePonyExpress4_AlmostFinished,You only have ten seconds left.
ChallengePonyExpress4_Failed,Whoops. You ran out of time. Try again later.
ChallengePonyExpress4_Success,You have beaten the time and won a trophy! You can view it in your room back at the farm.
ChallengePonyExpress5_Intro,Let's see if you can win the silver cup. Beat the time before it counts down and you'll receive a reward!
ChallengePonyExpress5_Halfway,Half your time has gone! Hurry!
ChallengePonyExpress5_AlmostFinished,You only have ten seconds left.
ChallengePonyExpress5_Failed,Whoops. You ran out of time. Try again later.
ChallengePonyExpress5_Success,You have beaten the time and won a trophy! You can view it in your room back at the farm.
ChallengePonyExpress6_Intro,Let's see if you can win the gold cup. Beat the time before it counts down and you'll receive a reward!
ChallengePonyExpress6_Halfway,Half your time has gone! Hurry!
ChallengePonyExpress6_AlmostFinished,You only have ten seconds left.
ChallengePonyExpress6_Failed,Whoops. You ran out of time. Try again later.
ChallengePonyExpress6_Success,"Well done, you've beaten the time! You're the fastest rider in the Forest! You can view your cup back in your room at the farm."
ChallengePonyExpress7_Intro,Let's see if you can win the bronze cup. Beat the time before it counts down and you'll receive a reward!
ChallengePonyExpress7_Halfway,Half your time has gone! Hurry!
ChallengePonyExpress7_AlmostFinished,You only have ten seconds left.
ChallengePonyExpress7_Failed,Whoops. You ran out of time. Try again later.
ChallengePonyExpress7_Success,You have beaten the time and won a trophy! You can view it in your room back at the farm.
ChallengePonyExpress8_Intro,Let's see if you can win the silver cup. Beat the time before it counts down and you'll receive a reward!
ChallengePonyExpress8_Halfway,Half your time has gone! Hurry!
ChallengePonyExpress8_AlmostFinished,You only have ten seconds left.
ChallengePonyExpress8_Failed,Whoops. You ran out of time. Try again later.
ChallengePonyExpress8_Success,You have beaten the time and won a trophy! You can view it in your room back at the farm.
ChallengePonyExpress9_Intro,Let's see if you can win the gold cup. Beat the time before it counts down and you'll receive a reward!
ChallengePonyExpress9_Halfway,Half your time has gone! Hurry!
ChallengePonyExpress9_AlmostFinished,You only have ten seconds left.
ChallengePonyExpress9_Failed,Whoops. You ran out of time. Try again later.
ChallengePonyExpress9_Success,"Well done, you've beaten the time! You're the fastest rider in the Forest! You can view your cup back in your room at the farm."
ChallengeFruit1_Intro,Collect all the fruit within the time limit. Hurry. You won't have long to get them all!
ChallengeFruit1_TimeHalfway,Half your time has gone! Hurry!
ChallengeFruit1_TimeAlmostFinished,You only have ten seconds left.
ChallengeFruit1_Failed,Whoops. You ran out of time. Try again later.
ChallengeFruit1_Success,Well done. You've collected all the fruit!
ChallengeFruit1_HalfCollected,You have collected half the fruit. Keep looking to find the rest.
ChallengeFruit1_1Remaining,You're almost finished! Only one more piece of fruit to go!
ChallengeFruit2_Intro,Collect all the fruit within the time limit. Hurry. You won't have long to get them all!
ChallengeFruit2_TimeHalfway,Half your time has gone! Hurry!
ChallengeFruit2_TimeAlmostFinished,You only have ten seconds left.
ChallengeFruit2_Failed,Whoops. You ran out of time. Try again later.
ChallengeFruit2_Success,Well done. You've collected all the fruit!
ChallengeFruit2_HalfCollected,You have collected half the fruit. Keep looking to find the rest.
ChallengeFruit2_1Remaining,You're almost finished! Only one more piece of fruit to go!
ChallengeFruit3_Intro,Collect all the fruit within the time limit. Hurry. You won't have long to get them all!
ChallengeFruit3_TimeHalfway,Half your time has gone! Hurry!
ChallengeFruit3_TimeAlmostFinished,You only have ten seconds left.
ChallengeFruit3_Failed,Whoops. You ran out of time. Try again later.
ChallengeFruit3_Success,Well done. You've collected all the fruit!
ChallengeFruit3_HalfCollected,You have collected half the fruit. Keep looking to find the rest.
ChallengeFruit3_1Remaining,You're almost finished! Only one more piece of fruit to go!
ChallengeShells1_Intro,Collect all the shells within the time limit. Hurry. You won't have long to get them all!
ChallengeShells1_TimeHalfway,Half your time has gone! Hurry!
ChallengeShells1_TimeAlmostFinished,You only have ten seconds left.
ChallengeShells1_Failed,Whoops. You ran out of time. Try again later.
ChallengeShells1_Success,Well done. You've collected all the shells!
ChallengeShells1_HalfCollected,You have collected half the shells. Keep looking to find the rest.
ChallengeShells1_1Remaining,That's almost it! You just need to find the last shell.
ChallengeShells2_Intro,Collect all the shells within the time limit. Hurry. You won't have long to get them all!
ChallengeShells2_TimeHalfway,Half your time has gone! Hurry!
ChallengeShells2_TimeAlmostFinished,You only have ten seconds left.
ChallengeShells2_Failed,Whoops. You ran out of time. Try again later.
ChallengeShells2_Success,Well done. You've collected all the shells!
ChallengeShells2_HalfCollected,You have collected half the shells. Keep looking to find the rest.
ChallengeShells2_1Remaining,You're almost finished! Only one more shell to go then we can go home!
ChallengeShells3_Intro,Collect all the shells within the time limit. Hurry. You won't have long to get them all!
ChallengeShells3_TimeHalfway,Half your time has gone! Hurry!
ChallengeShells3_TimeAlmostFinished,You only have ten seconds left.
ChallengeShells3_Failed,Whoops. You ran out of time. Try again later.
ChallengeShells3_Success,Well done. You've collected all the shells!
ChallengeShells3_HalfCollected,You have collected half the shells. Keep looking to find the rest.
ChallengeShells3_1Remaining,You're almost finished! Only one more shell to go!
ChallengeMushroom1_Intro,Collect all the mushrooms within the time limit. Hurry. You won't have long to get them all!
ChallengeMushroom1_TimeHalfway,Half your time has gone! Hurry!
ChallengeMushroom1_TimeAlmostFinished,You only have ten seconds left.
ChallengeMushroom1_Finished,Well done. You've collected all the mushrooms!
ChallengeMushroom1_Failed,Whoops. You ran out of time. Try again later.
ChallengeMushroom1_HalfCollected,You have collected half the mushrooms. Keep looking to find the rest.
ChallengeMushroom1_1Remaining,You're almost finished! Only one more mushroom to go!
ChallengeMushroom2_Intro,Freyja is going to make her mushroom soup again. Can you collect all the mushrooms for her?
ChallengeMushroom2_Halfway,Half your time has gone! Hurry!
ChallengeMushroom2_TimeAlmostFinished,You only have ten seconds left.
ChallengeMushroom2_Finished,Well done. You've collected all the mushrooms!
ChallengeMushroom2_Failed,Whoops. You ran out of time. Try again later.
ChallengeMushroom2_HalfCollected,You have collected half the mushrooms. Keep looking to find the rest.
ChallengeMushroom2_1Remaining,You're almost finished! Only one more mushroom to go then we can go home!
ChallengeMushroom3_Intro,Freyja is going to make her mushroom soup again. Can you collect all the mushrooms for her? You might have to go quite deep into the forest!
ChallengeMushroom3_Halfway,Half your time has gone! Hurry!
ChallengeMushroom3_TimeAlmostFinished,You only have ten seconds left.
ChallengeMushroom3_Finished,Congratulations! You found enough mushrooms for the soup. Let's go back to the farm.
ChallengeMushroom3_Failed,Whoops. You ran out of time. Try again later.
ChallengeMushroom3_HalfCollected,Well done! You're halfway there. Only a few more to go.
ChallengeMushroom3_1Remaining,You're almost finished! Only one more mushroom to go then we can go home!
ChallengeOrienteering1_Intro,Let's look for treasure! The first checkpoint is at the junction of two big roads
ChallengeOrienteering1_Halfway,Half your time has gone! Hurry!
ChallengeOrienteering1_AlmostFinished,You only have ten seconds left.
ChallengeOrienteering1_Failed,Whoops. You ran out of time. Try again later.
ChallengeOrienteering1_Success,Great! You've found the treasure!  Let's go back to the farm and see what you've found.
ChallengeOrienteering1_Stage1,The next checkpoint is just in front of a bridge
ChallengeOrienteering1_Stage2,The last checkpoint is back near the Farm
ChallengeOrienteering1_Stage3,This page intentionally left blank.
ChallengeOrienteering2_Intro,Let's look for treasure! The first checkpoint is at the junction of two big roads
ChallengeOrienteering2_Halfway,Half your time has gone! Hurry!
